"store","websites","attribute_set","type","category_ids","sku","has_options","name","meta_title","meta_description","image","small_image","thumbnail","url_key","url_path","country_of_manufacture","gift_message_available","price","special_price","weight","msrp","gift_wrapping_price","is_recurring","visibility","description","short_description","meta_keyword","custom_layout_update","special_from_date","special_to_date","news_from_date","news_to_date","custom_design_from","custom_design_to","qty","min_qty","use_config_min_qty","is_qty_decimal","backorders","use_config_backorders","min_sale_qty","use_config_min_sale_qty","max_sale_qty","use_config_max_sale_qty","is_in_stock","low_stock_date","notify_stock_qty","use_config_notify_stock_qty","manage_stock","use_config_manage_stock","stock_status_changed_auto","use_config_qty_increments","qty_increments","use_config_enable_qty_inc","enable_qty_increments","is_decimal_divided","stock_status_changed_automatically","use_config_enable_qty_increments","product_name","store_id","product_type_id","product_status_changed","product_changed_websites","page_layout","options_container","msrp_enabled","msrp_display_actual_price_type","gift_wrapping_available","parcelas","status","tax_class_id","custom_design","image_label","small_image_label","thumbnail_label","volume_comprimento","volume_altura","volume_largura"
"admin","base","Default","simple","2,215,294","EP065",0,"Cilindro Aço Leve - ""200 Bar""  - 20 LTS / 4M³ - Respiração Autônoma - EP065",,,"/e/n/EP065.jpg","/e/n/EP065.jpg","/e/n/EP065.jpg","cilindro-aco-carbono-200-bar-20-lts-4m-respirac-o-autonoma-ep065","cilindro-aco-carbono-200-bar-20-lts-4m-respirac-o-autonoma-ep065.html",,"Não","2730.0000","2275.8700","35.0000",,,"Não","Catálogo, Busca","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados eletrostaticamente , na cor do ar respirável ( amarelo segurança).

Cilindros testados e com certificado de teste emitido

Com pressão de 200 Bar, capacidade de 20 LTS / 4M³  (já carregado).

Já carregados com Ar Respirável certificado atendendo grau D , conforme NBR Brasileira ABNT/NBR – 12543/1999,
Sendo correspondente ao Ar Respirável grau D, da norma ANSI Z86.1-1989/ CGA G7.1

Proporciona uma autonomia de 135 minutos em média.

Características do Cilindro:

- Rosca:                                                     3/4""NGT
- Material:                                                   SAE 4130
- Norma:                                                     ISO 9809-1

Características da Válvula para Cilindro Ar Respirável, própria para maioria dos conjuntos de mascaras autônomas:

- Válvula para Pressão de trabalho:       200 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados na cor do gás.","cilindro, ar respiravel, 20 litros, aço carbono, repiracao autonoma,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cilindro Aço Leve - ""200 Bar""  - 20 LTS / 4M³ - Respiração Autônoma - EP065",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,215,294","EP066",0,"Cilindro Aço Leve - ""200 Bar""  - 15 LTS / 3M³ - Respiração Autônoma - EP066",,,"/e/n/EP066.jpg","/e/n/EP066.jpg","/e/n/EP066.jpg","cilindro-aco-carbono-200-bar-15-lts-3m-respirac-o-autonoma-ep066","cilindro-aco-carbono-200-bar-15-lts-3m-respirac-o-autonoma-ep066.html",,"Não","2630.0000","2221.4900","30.0000",,,"Não","Catálogo, Busca","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados eletrostaticamente , na cor do ar respirável ( amarelo segurança).

Cilindros testados e com certificado de teste emitido

Com pressão de 200 Bar, capacidade de 15 LTS / 3M³  (já carregado).

Já carregados com Ar Respirável certificado atendendo grau D , conforme NBR Brasileira ABNT/NBR – 12543/1999,
Sendo correspondente ao Ar Respirável grau D, da norma ANSI Z86.1-1989/ CGA G7.1

Proporciona uma autonomia de 120 minutos em média.

Características do Cilindro:

- Rosca:                                                     3/4""NGT
- Material:                                                   SAE 1541
- Norma:                                                     ISO 9809-1

Características da Válvula para Cilindro Ar Respirável, própria para maioria dos conjuntos de mascaras autônomas:

- Válvula para Pressão de trabalho:       200 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados na cor do gás.","cilindro, ar respiravel, 20 litros, aço carbono, repiracao autonoma,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cilindro Aço Leve - ""200 Bar""  - 15 LTS / 3M³ - Respiração Autônoma - EP066",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,215,294","EP067",0,"Cilindro Aço Leve - ""200 Bar""  - 10 LTS / 2M³ - Respiração Autônoma - EP067",,,"/e/n/EP067.jpg","/e/n/EP067.jpg","/e/n/EP067.jpg","cilindro-aco-carbono-200-bar-10-lts-2m-respirac-o-autonoma-ep067","cilindro-aco-carbono-200-bar-10-lts-2m-respirac-o-autonoma-ep067.html",,"Não","2320.0000","1716.8700","16.0000",,,"Não","Catálogo, Busca","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados eletrostaticamente , na cor do ar respirável ( amarelo segurança).

Cilindros testados e com certificado de teste emitido

Com pressão de 200 Bar, capacidade de 10 LTS / 2M³  (já carregado).

Já carregados com Ar Respirável certificado atendendo grau D , conforme NBR Brasileira ABNT/NBR – 12543/1999,
Sendo correspondente ao Ar Respirável grau D, da norma ANSI Z86.1-1989/ CGA G7.1

Proporciona uma autonomia de 60 minutos em média.

Características do Cilindro:

- Rosca:                                                     1/2""DIN 477
- Material:                                                   SAE 1541
- Norma:                                                     ISO 9809-1

Características da Válvula para Cilindro Ar Respirável, própria para maioria dos conjuntos de mascaras autônomas:

- Válvula para Pressão de trabalho:       200 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Cilindro De Ar Respirável, tudo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados na cor do gás.","cilindro, ar respiravel, 10 litros, aço carbono, repiracao autonoma,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cilindro Aço Leve - ""200 Bar""  - 10 LTS / 2M³ - Respiração Autônoma - EP067",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,215,294","EP068",0,"Cilindro Aço Leve - ""150 Bar""  - 3 LTS / 0,5M³ - Respiração Autônoma - EP068",,,"/e/n/EP068.jpg","/e/n/EP068.jpg","/e/n/EP068.jpg","cilindro-aco-carbono-150-bar-3-lts-0-5m-respirac-o-autonoma-ep068","cilindro-aco-carbono-150-bar-3-lts-0-5m-respirac-o-autonoma-ep068.html",,"Não","1820.0000","1196.0000","9.0000",,,"Não","Catálogo, Busca","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados eletrostaticamente , na cor do ar respirável ( amarelo segurança).

Cilindros testados e com certificado de teste emitido

Com pressão de 150 Bar, capacidade de 3 LTS / 0,5M³  (já carregado).

Já carregados com Ar Respirável certificado atendendo grau D , conforme NBR Brasileira ABNT/NBR – 12543/1999,
Sendo correspondente ao Ar Respirável grau D, da norma ANSI Z86.1-1989/ CGA G7.1

Proporciona uma autonomia de 20 minutos em média.

Características do Cilindro:

- Rosca:                                                     1/2""DIN 477
- Material:                                                   SAE 1541
- Norma:                                                     ISO 4705

Características da Válvula para Cilindro Ar Respirável, própria para maioria dos conjuntos de mascaras autônomas:

- Válvula para Pressão de trabalho:       200 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Cilindro De Ar Respirável, tudo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados na cor do gás.","cilindro, ar respiravel, 10 litros, aço carbono, repiracao autonoma,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cilindro Aço Leve - ""150 Bar""  - 3 LTS / 0,5M³ - Respiração Autônoma - EP068",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,215,294","EP069",0,"Cilindro Aço Leve - ""150 Bar""  - 1,5 LTS / 0,3M³ - Respiração Autônoma - EP069",,,"/e/n/EP069.jpg","/e/n/EP069.jpg","/e/n/EP069.jpg","cilindro-aco-carbono-150-bar-1-5-lts-0-3m-respirac-o-autonoma-ep069","cilindro-aco-carbono-150-bar-1-5-lts-0-3m-respirac-o-autonoma-ep069.html",,"Não","1220.0000","843.0000","5.0000",,,"Não","Catálogo, Busca","Cilindro De Ar Respirável, tubo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados eletrostaticamente , na cor do ar respirável ( amarelo segurança).

Cilindros testados e com certificado de teste emitido

Com pressão de 150 Bar, capacidade de 1,5 LTS / 0,3M³  .

Já carregados com Ar Respirável certificado atendendo grau D , conforme NBR Brasileira ABNT/NBR – 12543/1999,
Sendo correspondente ao Ar Respirável grau D, da norma ANSI Z86.1-1989/ CGA G7.1

Proporciona uma autonomia de 30 minutos em média.

Características do Cilindro:

- Rosca:                                                     1/2""DIN 477
- Material:                                                   SAE 1541
- Norma:                                                     NBR 12790

Características da Válvula para Cilindro Ar Respirável, própria para maioria dos conjuntos de mascaras autônomas:

- Válvula para Pressão de trabalho:       200 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Cilindro De Ar Respirável, tudo de aço, sem costura, Mannesmann, beneficiado com tratamento térmico adequado, pintados na cor do gás.","cilindro, ar respiravel, 10 litros, aço carbono, repiracao autonoma,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cilindro Aço Leve - ""150 Bar""  - 1,5 LTS / 0,3M³ - Respiração Autônoma - EP069",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217","RE008",0,"Blusão de Bombeiro em Meta-Aramida Preto   - RE008",,,"/e/n/RE008.jpg","/e/n/RE008.jpg","/e/n/RE008.jpg","blus-o-de-bombeiro-em-meta-aramida-preto-re008","blus-o-de-bombeiro-em-meta-aramida-preto-re008.html",,"Não","2480.0000","1899.0000","2.0000",,,"Não","Catálogo, Busca","Blusão ¾ de segurança para bombeiro confeccionado em tecido meta-aramida, composto por quatro camadas internas, sendo: barreira de vapor/umidade, barreira de calor e um forro para proporcionar conforto ao combatente.

Aplicação:

Utilizado em corporações militares, em indústrias que atuam no PAM e operações com média/baixa temperatura. Resistente à temperatura de até 300°C.

Características:

- Faixas refletivas antichama na cor amarela, forro fixo, costura em matelassê.

- Blusão ¾ com fechamento frontal em zíper e velcro em material antichama.

- Mangas tipo raglã com fole interno, bolso inferior e cabedal para o polegar.

- Blusão ¾ para bombeiros militares e brigadistas.

- Resistente a corte e à abrasão, e impermeável.
","Blusão ¾ de segurança para bombeiro confeccionado em tecido meta-aramida, composto por quatro camadas internas, sendo: barreira de vapor/umidade, barreira de calor e um forro para proporcionar conforto ao combatente.","blusao, bombeiro, forrada, couro, termic",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Blusão de Bombeiro em Meta-Aramida Preto   - RE008",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,215,294,296","EP061",0,"Válvula Para Cilindro AR Respirável  ""200 Bar"" - EP061",,,"/e/n/EP061.jpg","/e/n/EP061.jpg","/e/n/EP061.jpg","valcula-para-cilindro-alta-press-o-200-bar-ep061","valcula-para-cilindro-alta-press-o-200-bar-ep061.html",,"Não","620.0000","360.0000","1.0000",,,"Não","Catálogo, Busca","Características da Válvula para Cilindro Alta Pressão utilizado em sistemas e cilindros de Ar respirável:

Confeccionado em sistema atóxico, não interferindo na qualidade do Ar Respirável.

Compátivel com todos cilindros de 200 bar existentes no mercado nacional.

- Válvula para Pressão de trabalho:       200 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Válvula Para Cilindro Alta Pressão  ""200 Bar"" - EP061","valvula, alta pressao, 200 bar,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Válvula Para Cilindro AR Respirável  ""200 Bar"" - EP061",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,215,294,296","EP062",0,"Válvula Para Cilindro Ar Respirável  ""300 Bar"" - EP062",,,"/e/n/EP062.jpg","/e/n/EP062.jpg","/e/n/EP062.jpg","valcula-para-cilindro-alta-press-o-200-bar-ep061","valcula-para-cilindro-alta-press-o-200-bar-ep061-1809.html",,"Não","775.0000","504.0000","1.0000",,,"Não","Catálogo, Busca","Características da Válvula para Cilindro Alta Pressão utilizado em sistemas e cilindros de Ar respirável:

Confeccionado em sistema atóxico, não interferindo na qualidade do Ar Respirável.

Compátivel com todos cilindros de 300 bar existentes no mercado nacional.

- Válvula para Pressão de trabalho:       300 bar
- Temperatue Range:                                -40°C up to 65°C
- Orifício de Passagem:                            4mm
- Material:                                                     Latão
- Voltante:                                                     Borracha
- Conexão de Saída:                                  Sistema Autônomo
- Conexão de Entrada:                              M18 x 1

-Conheça nosso processo de manutenção - 
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/iEA9huyGPng?rel=0"" frameborder=""0"" allowfullscreen></iframe>","Válvula Para Cilindro Alta Pressão  ""300 Bar"" - EP062","valvula, alta pressao, 300 bar,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Válvula Para Cilindro Ar Respirável  ""300 Bar"" - EP062",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217","RE009",0,"Calça Bombeiro Anti Chama Aramida Forro Fixo - RE009",,,"/e/n/RE009.jpg","/e/n/RE009.jpg","/e/n/RE009.jpg","calca-bombeiro-anti-chama-aramida-forro-fixo-re009","calca-bombeiro-anti-chama-aramida-forro-fixo-re009.html",,"Não","1800.0000","1253.0000","10.0000",,,"Não","Catálogo, Busca","Calça de segurança para bombeiro confeccionada em tecido meta-aramida, composto por quatro camadas internas, sendo: barreira de vapor/umidade, barreira de calor e um forro para proporcionar conforto ao combatente.

Características:

- Faixas refletivas antichama na cor amarela, forro fixo, costura em matelassê;

- Calça com suspensório em elastômero com engate rápido;

- Calça para bombeiros militares e brigadistas;

- Resistente a corte e à abrasão, e impermeável.

Aplicação:

Utilizado em corporações militares, em indústrias que atuam no PAM e operações com média/baixa temperatura. Resistente à temperatura de até 300°C.","Calça de segurança para bombeiro confeccionada em tecido meta-aramida, composto por quatro camadas internas, sendo: barreira de vapor/umidade, barreira de calor e um forro para proporcionar conforto ao combatente.","calca, bombeiro, bico, forro, anti, chama",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Calça Bombeiro Anti Chama Aramida Forro Fixo - RE009",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217","RE010",0,"Capacete Amarelo 'Hércules'  - RE010",,,"/e/n/RE010.jpg","/e/n/RE010.jpg","/e/n/RE010.jpg","capacete-amarelo-re010","capacete-amarelo-re010.html",,"Não","1300.0000","950.0000","3.0000",,,"Não","Catálogo, Busca","Capacete de segurança Hércules em Fiberglass resistente a impactos e chamas, com revestimento interno, suspensão fixa, carneira tipo catraca de ajuste na parte traseira, faixas refletivas fixadas nas laterais, aba em toda sua lateral e parte frontal, totalmente emborrachada.

Aplicação:

Para proteção contra impactos, calor, chama e para combate a incêndios estruturais.

Características:

- Protetor facial articulável, transparente com jugular de ajuste e aparador de suor em velcro;

- Protetor de nuca e ouvidos em tecido antichama.
","Capacete de segurança em Fiberglass resistente a impactos e chamas, com revestimento interno, suspensão fixa, carneira tipo catraca de ajuste na parte traseira, faixas refletivas fixadas nas laterais, aba em toda sua lateral e parte frontal, totalmente emborrachada.","capacete, bombeiro, amarelo",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Capacete Amarelo 'Hércules'  - RE010",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217","RE011",0,"Capacete Vermelho  - RE011",,,"/e/n/RE011.jpg","/e/n/RE011.jpg","/e/n/RE011.jpg","capacete-vermelho-re011","capacete-vermelho-re011.html",,"Não","1300.0000","950.0000","3.0000",,,"Não","Catálogo, Busca","Capacete de segurança em Fiberglass resistente a impactos e chamas, com revestimento interno, suspensão fixa, carneira tipo catraca de ajuste na parte traseira, faixas refletivas fixadas nas laterais, aba em toda sua lateral e parte frontal, totalmente emborrachada.

Aplicação:

Capacete para proteção contra impactos, calor, chamas e para combate a incêndios estruturais.

Características:

- Protetor facial articulável, transparente com jugular de ajuste e aparador de suor em velcro
- Protetor de nuca e ouvidos em tecido antichama.
","Capacete de segurança em Fiberglass resistente a impactos e chamas, com revestimento interno, suspensão fixa, carneira tipo catraca de ajuste na parte traseira, faixas refletivas fixadas nas laterais, aba em toda sua lateral e parte frontal, totalmente emborrachada.","capacete, bombeiro, vermelho",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Capacete Vermelho  - RE011",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217,218","RE012",0,"Pulseira de Emergência Para Homem Morto - EVACUAIDPRO - RE012",,,"/e/n/RE012.jpg","/e/n/RE012.jpg","/e/n/RE012.jpg","pulseira-de-emergencia-para-homem-morto-evacuaidpro-re012","pulseira-de-emergencia-para-homem-morto-evacuaidpro-re012.html",,"Não","2300.0000","1680.0000","1.0000",,,"Não","Catálogo, Busca","O Evacuaid é um dispositivo portátil de inércia que emite alarmes sonoros e visuais após a ausência de movimentos do usuário. Essas características facilitam a localização da vítima para um resgate mais efetivo. 

Aplicação: 

Indicado principalmente para a função de Bombeiro, Brigadista e trabalhadores de espaço confinado, eletricistas e mineradores.

Características: 

Para a segurança do usuário, o Evacuaid é automaticamente acionado após a sua colocação. Pode ser utilizado também como lanterna, pois possui 7 poderosos LEDs e, como é intrinsecamente seguro, também pode ser utilizado em áreas classificadas.

Caixa sobremoldada em policarbonato, proteção IP67, alarme sonoro com frequência de 900 Hz, 3000 Hz e 6000 Hz e bateria de lítio AA. Alarme visual através de 4 LEDs vermelho pulsante.
Informações adicionais: 

- Testes EMC
- EN 61000-6-2
- EN 61000-6-3
- FCC CFR 47 Parte 15: 2008
","O Evacuaid é um dispositivo portátil de inércia que emite alarmes sonoros e visuais após a ausência de movimentos do usuário. Essas características facilitam a localização da vítima para um resgate mais efetivo. ","pulseira, emergencia, homem, morto, EVACUAIDPRO",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Pulseira de Emergência Para Homem Morto - EVACUAIDPRO - RE012",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217,218","RE013",0,"Cinturão de Segurança Modelo Abdominal - RE013",,,"/e/n/RE013.jpg","/e/n/RE013.jpg","/e/n/RE013.jpg","cintur-o-de-seguranca-modelo-abdominal-re013","cintur-o-de-seguranca-modelo-abdominal-re013.html",,"Não","780.0000","530.0000","3.0000",,,"Não","Catálogo, Busca","Cinturão de segurança modelo abdominal com talabarte de corda integrado. 

Aplicação: 

Posicionamento.

Características: 

Pontos de conexão
- Argolas laterais para posicionamento

Matéria-prima dos pontos de conexão
- 2 meia-argolas de alumínio

Matéria-prima dos ajustes
- Alumínio

Números e locais de ajustes
- 1 ajuste na cintura
- Cor - Preta
- Peso - 1,100kg
- Fibra - Poliéster com algodão
- Acessórios - Talabarte simples com comprimento de 90cm em poliamida com 12mm e 1 conector classe T em alumínio com abertura de 20mm","Cinturão de segurança modelo abdominal com talabarte de corda integrado.","cinturao, seguranca, modelo, abdominal",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cinturão de Segurança Modelo Abdominal - RE013",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,217","RE014",0,"Capa 7/8 Bombeiro Aramida Preto - RE014",,,"/e/n/RE014.jpg","/e/n/RE014.jpg","/e/n/RE014.jpg","capa-7-8-bombeiro-aramida-preto-re014","capa-7-8-bombeiro-aramida-preto-re014.html",,"Não","2980.0000","2535.0000","5.0000",,,"Não","Catálogo, Busca","Capa 7/8 de segurança para bombeiro confeccionada em tecido aramida, composta por quatro camadas internas, sendo: barreira de vapor/umidade, barreira de calor e um forro para proporcionar conforto ao combatente.

Indicação

- Capa 7/8 para Bombeiros Militares e Brigadistas. Resistente a corte, abrasão e impermeável.

- Utilizados em Corporações Militares, em indústrias que atuam no PAM e em operações com média/Baixa temperatura.

- Resistente à temperatura de até 300°C.

Aplicação:

- Para bombeiros militares e brigadistas;

- Resistente à temperatura de até 300°C;

- Resistente a corte e à abrasão, e impermeável;

- Utilizada em corporações militares, em indústrias que atuam no PAM e em operações com média/baixa temperatura.

Características:

- Fechamento frontal em zíper e velcro, ambos em material antichama;

- Faixas refletivas antichama na cor amarela;

- Forro fixo em costura matelassê;

- Cabedal para os polegares;

- Mangas tipo raglã;

- Bolso para rádio HT.","Capa 7/8 de segurança para bombeiro confeccionada em tecido aramida, composta por quatro camadas internas, sendo: barreira de vapor/umidade, barreira de calor e um forro para proporcionar conforto ao combatente. ","capa, bombeiro, forrada, aramida, preto",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Capa 7/8 Bombeiro Aramida Preto - RE014",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
"admin","base","Default","simple","2,218,301","re037",0,"Cinto Aranha  - RE037",,,"/e/n/re037.jpg","/e/n/re037.jpg","/e/n/re037.jpg","cinto-aranha-re037","cinto-aranha-re037.html",,"Não","99.0000","69.0000","1.5000",,,"Não","Catálogo, Busca","Conjunto de cintos para imobilização, confeccionado em fitas de nylon, em cores, radio transparente, fixado por fitas em velcro de 50 mm de largura, nas cores: preta, verde, amarela, vermelha , permite imobilizar: os ombros, tórax, pelve, braços e pernas desenhados para ser facilmente acondicionado peso 350g.

Acompanhe Nosso Processo de Manutenções Certificado INMETRO
<iframe width=""425"" height=""349"" src=""http://www.youtube.com/embed/7yZC00Ujqdo?rel=0"" frameborder=""0"" allowfullscreen></iframe>


","Conjunto de cintos para imobilização, confeccionado em fitas de nylon, em cores, radio transparente, fixado por fitas em velcro de 50 mm de largura, nas cores: preta, verde, amarela, vermelha , permite imobilizar: os ombros, tórax, pelve, braços e pernas desenhados para ser facilmente acondicionado peso 350g.","cinto, aranha,",,"2014-10-20 00:00:00",,,,,,"100.0000","0.0000",1,0,0,1,"1.0000",1,"0.0000",1,1,,"0.0000",1,0,1,0,1,"0.0000",1,0,0,0,1,"Cinto Aranha  - RE037",0,"simple",,,"Nenhuma atualização de disposição (layout)","Bloco após Coluna de Informações","Use config","Use config","Não",6,"Ativado","Ativado","Nenhum","","","","","","",""
